seed,regime,output,fixed_var,fixed_value,repeat,method,n_train,n_test,rmse,mae,r2
82,noise_free,Output1,X1,2.0,37,rbf,9,3,0.01580240495962558,0.014789043055153606,0.9982767491252629
82,noise_free,Output1,X1,2.0,38,rbf,9,3,0.010522490679722392,0.008855281954023297,0.9994604326151403
82,noise_free,Output1,X1,2.0,39,rbf,9,3,0.03528705957451761,0.02484050451762343,0.9949602284115953
82,noise_free,Output1,X2,0.5,0,rbf,9,3,0.0888434436455347,0.08729895854374385,0.9973940658302768
82,noise_free,Output1,X2,0.5,1,cubic,9,3,0.16304823123164724,0.14244745370962475,0.8544488604549304
82,noise_free,Output1,X2,0.5,1,rbf,9,3,0.1312321882955273,0.11614051603692592,0.9057103187312707
82,noise_free,Output1,X2,0.5,2,rbf,9,3,0.13931013448198673,0.1264262453466014,0.9877212029429511
82,noise_free,Output1,X2,0.5,3,rbf,9,3,0.12162367322126276,0.09569031259674254,0.9822650080093754
82,noise_free,Output1,X2,0.5,4,rbf,9,3,0.08725822207514178,0.06513545707522854,0.996745741027648
82,noise_free,Output1,X2,0.5,5,rbf,9,3,0.03950234993478279,0.03360588773272614,0.9987377533750931
82,noise_free,Output1,X2,0.5,6,rbf,9,3,0.17827898558878508,0.15493539282170796,0.964348105640047
82,noise_free,Output1,X2,0.5,7,rbf,9,3,0.17827898558878905,0.15493539282171268,0.9643481056400455
82,noise_free,Output1,X2,0.5,8,rbf,9,3,0.08884344364553563,0.08729895854374385,0.9973940658302767
82,noise_free,Output1,X2,0.5,9,rbf,9,3,0.02977163814089184,0.022360788793718833,0.998317377019824
82,noise_free,Output1,X2,0.5,10,rbf,9,3,0.10661474376011632,0.10328725036278523,0.9800848543762225
82,noise_free,Output1,X2,0.5,11,cubic,9,3,0.030982553392340177,0.030641765717206153,0.9991388223082863
82,noise_free,Output1,X2,0.5,11,rbf,9,3,0.04828246403982744,0.047821260608974216,0.9979085994928387
82,noise_free,Output1,X2,0.5,12,rbf,9,3,0.07511218886416843,0.06877689020341911,0.9971465368134427
82,noise_free,Output1,X2,0.5,13,cubic,9,3,0.02627394381659286,0.02626780673073566,0.9989492418167838
82,noise_free,Output1,X2,0.5,13,rbf,9,3,0.05183918453965672,0.05077272525534715,0.9959095737236562
82,noise_free,Output1,X2,0.5,14,rbf,9,3,0.0913529964652781,0.07396942194986678,0.9894480825709709
82,noise_free,Output1,X2,0.5,15,rbf,9,3,0.17026704158842582,0.14807074585920046,0.9568418079360638
82,noise_free,Output1,X2,0.5,16,rbf,9,3,0.09135299646526908,0.07396942194986263,0.9894480825709729
82,noise_free,Output1,X2,0.5,17,rbf,9,3,0.1123705149277789,0.0923510621559666,0.7572659756172254
82,noise_free,Output1,X2,0.5,18,rbf,9,3,0.05008086041728524,0.04804892086387643,0.9838030544513819
82,noise_free,Output1,X2,0.5,19,rbf,9,3,0.06002664267467707,0.054686246441419395,0.9985807543303946
82,noise_free,Output1,X2,0.5,20,rbf,9,3,0.07511218886416222,0.06877689020341438,0.9971465368134432
82,noise_free,Output1,X2,0.5,21,rbf,9,3,0.17455460474931275,0.14580024853283882,0.9822851012297835
82,noise_free,Output1,X2,0.5,22,cubic,9,3,0.03572684864596361,0.034500543273625096,0.9991555923237646
82,noise_free,Output1,X2,0.5,22,rbf,9,3,0.04444875798852486,0.04382852554462461,0.998692980663323
82,noise_free,Output1,X2,0.5,23,rbf,9,3,0.12162367322126363,0.09569031259674492,0.9822650080093752
82,noise_free,Output1,X2,0.5,24,rbf,9,3,0.051306034265709614,0.048766041103724955,0.9956213474888955
82,noise_free,Output1,X2,0.5,25,cubic,9,3,0.030982572644742506,0.030641781682342478,0.9991388212380231
82,noise_free,Output1,X2,0.5,25,rbf,9,3,0.048282464039828006,0.047821260608975104,0.9979085994928386
82,noise_free,Output1,X2,0.5,26,rbf,9,3,0.12043738048615268,0.1050499059140102,0.8536957274989896
82,noise_free,Output1,X2,0.5,27,rbf,9,3,0.11650645578690494,0.09214622626265918,0.9950874717973259
82,noise_free,Output1,X2,0.5,28,rbf,9,3,0.04525735733242129,0.03778605990935343,0.9975402079729857
82,noise_free,Output1,X2,0.5,29,rbf,9,3,0.17889605129188177,0.12752845141826316,0.9569243308522467
82,noise_free,Output1,X2,0.5,30,rbf,9,3,0.1242471293044966,0.10122611795441143,0.9958586330281533
82,noise_free,Output1,X2,0.5,31,rbf,9,3,0.043705727322530606,0.040258652770079784,0.997110079803085
82,noise_free,Output1,X2,0.5,32,rbf,9,3,0.07291392877016603,0.06083201166605575,0.9953239119623204
82,noise_free,Output1,X2,0.5,33,rbf,9,3,0.05130603426571097,0.048766041103724955,0.9956213474888953
82,noise_free,Output1,X2,0.5,34,rbf,9,3,0.0675153906201338,0.06147330873029918,0.9955255825223585
82,noise_free,Output1,X2,0.5,35,rbf,9,3,0.07609968213899752,0.06999353653458289,0.9875009205361602
82,noise_free,Output1,X2,0.5,36,rbf,9,3,0.07289627764134203,0.06888032956026413,0.9979457214244597
82,noise_free,Output1,X2,0.5,37,cubic,9,3,0.030053974409359637,0.02933213584072621,0.9942978699623227
82,noise_free,Output1,X2,0.5,37,rbf,9,3,0.10075322193452126,0.08926124443084575,0.9359157687542999
82,noise_free,Output1,X2,0.5,38,cubic,9,3,0.021331484522204354,0.020818040370216877,0.9988816229361089
82,noise_free,Output1,X2,0.5,38,rbf,9,3,0.03550625081583098,0.030184747798595257,0.9969014698648551
82,noise_free,Output1,X2,0.5,39,rbf,9,3,0.06751539062012726,0.061473308730293254,0.9955255825223593
82,noise_free,Output1,X2,0.8333333333333333,0,rbf,9,3,0.057900807382122055,0.05482293918659161,-0.3127666663591877
82,noise_free,Output1,X2,0.8333333333333333,1,rbf,9,3,0.24259361756934084,0.19524247479705034,0.9287327864866417
82,noise_free,Output1,X2,0.8333333333333333,2,cubic,9,3,0.16308120033643167,0.14177779821417102,0.9432741146374091
82,noise_free,Output1,X2,0.8333333333333333,2,rbf,9,3,0.12387126171745952,0.11322947009913431,0.9672723662280096
82,noise_free,Output1,X2,0.8333333333333333,3,rbf,9,3,0.13114132795861472,0.10630501317279073,0.9931762351987077
82,noise_free,Output1,X2,0.8333333333333333,4,rbf,9,3,0.035169879655254956,0.03158718391775469,0.9988375683341414
82,noise_free,Output1,X2,0.8333333333333333,5,rbf,9,3,0.11889223173746528,0.08795115639298896,0.984144159768601
82,noise_free,Output1,X2,0.8333333333333333,6,rbf,9,3,0.049174604621723,0.04128745019855599,0.9978059877755562
82,noise_free,Output1,X2,0.8333333333333333,7,cubic,9,3,0.04668647454960003,0.04536266727505748,0.9986511476957729
82,noise_free,Output1,X2,0.8333333333333333,7,rbf,9,3,0.09057047922943277,0.0752972536078677,0.9949236031111868
82,noise_free,Output1,X2,0.8333333333333333,8,rbf,9,3,0.03950234993478421,0.0336058877327304,0.9987377533750931
82,noise_free,Output1,X2,0.8333333333333333,9,rbf,9,3,0.18911063119166746,0.1678366350807948,0.97447967082669
82,noise_free,Output1,X2,0.8333333333333333,10,rbf,9,3,0.14854439480618728,0.12958681114486423,0.9174356427303618
82,noise_free,Output1,X2,0.8333333333333333,11,rbf,9,3,0.15823733782793098,0.14735904477469752,0.8136742342919054
82,noise_free,Output1,X2,0.8333333333333333,12,rbf,9,3,0.1430416581493241,0.14202377155689513,0.8777479161033781
82,noise_free,Output1,X2,0.8333333333333333,13,rbf,9,3,0.07461546013276164,0.06972683039644423,0.9954685687611424
82,noise_free,Output1,X2,0.8333333333333333,14,rbf,9,3,0.06751539062013873,0.06147330873030402,0.9955255825223578
82,noise_free,Output1,X2,0.8333333333333333,15,rbf,9,3,0.09401525303344109,0.09370225916363406,0.9904704317875735
82,noise_free,Output1,X2,0.8333333333333333,16,cubic,9,3,0.04064323441776404,0.03800868438022209,0.9971301181085369
82,noise_free,Output1,X2,0.8333333333333333,16,rbf,9,3,0.03559634487366066,0.03556964290866205,0.9977986032994441
82,noise_free,Output1,X2,0.8333333333333333,17,rbf,9,3,0.07291392877017132,0.06083201166606056,0.9953239119623197
82,noise_free,Output1,X2,0.8333333333333333,18,cubic,9,3,0.17818665163136427,0.1711347722163347,0.8402339644013068
82,noise_free,Output1,X2,0.8333333333333333,18,rbf,9,3,0.0853643409906765,0.06890112640701436,0.9633320096099951
82,noise_free,Output1,X2,0.8333333333333333,19,rbf,9,3,0.06531699465700797,0.05826220461571537,0.9970879871268895
82,noise_free,Output1,X2,0.8333333333333333,20,rbf,9,3,0.13296011377976588,0.12793891965594892,0.9915516939675745
82,noise_free,Output1,X2,0.8333333333333333,21,rbf,9,3,0.10974985044604431,0.09078274410302829,0.9953505485527321
82,noise_free,Output1,X2,0.8333333333333333,22,rbf,9,3,0.15939556898046173,0.15508451416560565,0.9662612136313804
82,noise_free,Output1,X2,0.8333333333333333,23,rbf,9,3,0.1298271762339903,0.10812270587832569,0.9912591795747758
82,noise_free,Output1,X2,0.8333333333333333,24,cubic,9,3,0.06605815145057368,0.06144349335226259,0.9961619156719179
82,noise_free,Output1,X2,0.8333333333333333,24,rbf,9,3,0.06561725658348999,0.06514408741882664,0.9962129780921475
82,noise_free,Output1,X2,0.8333333333333333,25,rbf,9,3,0.1359666156572255,0.10031377429576634,0.9807551570869423
82,noise_free,Output1,X2,0.8333333333333333,26,cubic,9,3,0.026273948447301382,0.026267810023356947,0.9989492414463974
82,noise_free,Output1,X2,0.8333333333333333,26,rbf,9,3,0.051839184539655046,0.05077272525534641,0.9959095737236564
82,noise_free,Output1,X2,0.8333333333333333,27,rbf,9,3,0.18911063119166474,0.16783663508079005,0.9744796708266906
82,noise_free,Output1,X2,0.8333333333333333,28,cubic,9,3,0.06799396634847632,0.06291927633519483,0.9938603542411072
82,noise_free,Output1,X2,0.8333333333333333,28,rbf,9,3,0.04888793891263369,0.04788891928589312,0.9968260066070902
82,noise_free,Output1,X2,0.8333333333333333,29,cubic,9,3,0.1625840654032157,0.14109250775014726,0.9781419798465397
82,noise_free,Output1,X2,0.8333333333333333,29,rbf,9,3,0.08859412739421599,0.08361344190869573,0.9935097005587903
82,noise_free,Output1,X2,0.8333333333333333,30,rbf,9,3,0.0751121888641644,0.06877689020341397,0.997146536813443
82,noise_free,Output1,X2,0.8333333333333333,31,rbf,9,3,0.1802304073438861,0.14050138468929183,0.9345503058226597
82,noise_free,Output1,X2,0.8333333333333333,32,rbf,9,3,0.10423975224957015,0.07976722981333806,0.9973919326732396
82,noise_free,Output1,X2,0.8333333333333333,33,rbf,9,3,0.0587893466072065,0.05528016573585903,0.9972042674613003
82,noise_free,Output1,X2,0.8333333333333333,34,cubic,9,3,0.046428211447216775,0.04474110637354456,0.9987633761934851
82,noise_free,Output1,X2,0.8333333333333333,34,rbf,9,3,0.06893318286685328,0.06373060867853801,0.9972739717066053
82,noise_free,Output1,X2,0.8333333333333333,35,rbf,9,3,0.07511218886416965,0.0687768902034187,0.9971465368134427
82,noise_free,Output1,X2,0.8333333333333333,36,rbf,9,3,0.09301918724350769,0.08530763729648576,0.9348411309230328
82,noise_free,Output1,X2,0.8333333333333333,37,rbf,9,3,0.046062253083215016,0.040000292449991516,0.9990244077259186
82,noise_free,Output1,X2,0.8333333333333333,38,rbf,9,3,0.16614352267611598,0.11471566565586855,0.9884596879234808
82,noise_free,Output1,X2,0.8333333333333333,39,rbf,9,3,0.0653169946569955,0.05826220461570797,0.9970879871268906
82,noise_free,Output1,X2,1.1666666666666665,0,rbf,9,3,0.03222294609913773,0.025517593675474348,0.9984370222573271
82,noise_free,Output1,X2,1.1666666666666665,1,cubic,9,3,0.06769361488296308,0.06255879252498102,0.9959695170114792
82,noise_free,Output1,X2,1.1666666666666665,1,rbf,9,3,0.06561725658349772,0.06514408741883419,0.9962129780921466
82,noise_free,Output1,X2,1.1666666666666665,2,rbf,9,3,0.18023040734390158,0.1405013846893072,0.9345503058226484
82,noise_free,Output1,X2,1.1666666666666665,3,rbf,9,3,0.038894899867202196,0.034202353570107334,0.9988021453538212
82,noise_free,Output1,X2,1.1666666666666665,4,rbf,9,3,0.09135299646527725,0.073969421949863,0.989448082570971
82,noise_free,Output1,X2,1.1666666666666665,5,cubic,9,3,0.17818667948052716,0.1711348066907874,0.8402339144609698
82,noise_free,Output1,X2,1.1666666666666665,5,rbf,9,3,0.08536434099068207,0.0689011264070271,0.9633320096099903
82,noise_free,Output1,X2,1.1666666666666665,6,rbf,9,3,0.10889363973090843,0.10491078629708461,0.9603785280222424
82,noise_free,Output1,X2,1.1666666666666665,7,rbf,9,3,0.09135299646526554,0.07396942194985649,0.9894480825709738
82,noise_free,Output1,X2,1.1666666666666665,8,rbf,9,3,0.1661435226761226,0.1147156656558755,0.9884596879234799
82,noise_free,Output1,X2,1.1666666666666665,9,rbf,9,3,0.1276429007731933,0.09393692905281048,0.9938361089913464
82,noise_free,Output1,X2,1.1666666666666665,10,rbf,9,3,0.2814145262153669,0.21191480802512327,0.9699528573784764
82,noise_free,Output1,X2,1.1666666666666665,11,cubic,9,3,0.03005410112732434,0.029332254251118222,0.9942978218779113
82,noise_free,Output1,X2,1.1666666666666665,11,rbf,9,3,0.10075322193451597,0.08926124443084094,0.9359157687543067
82,noise_free,Output1,X2,1.1666666666666665,12,rbf,9,3,0.07571835685784793,0.07469603188281033,0.9977517296089982
82,noise_free,Output1,X2,1.1666666666666665,13,rbf,9,3,0.07594758238149656,0.06882444000950223,0.9690624809925422
82,noise_free,Output1,X2,1.1666666666666665,14,rbf,9,3,0.09878263954229424,0.07920251850251973,0.9668987897395331
82,noise_free,Output1,X2,1.1666666666666665,15,rbf,9,3,0.09401525303343244,0.09370225916362489,0.9904704317875753
82,noise_free,Output1,X2,1.1666666666666665,16,rbf,9,3,0.2763929064839188,0.2297858428524139,0.8988187402496173
82,noise_free,Output1,X2,1.1666666666666665,17,rbf,9,3,0.16734812849340144,0.12020582499749628,0.9825823346391995
82,noise_free,Output1,X2,1.1666666666666665,18,rbf,9,3,0.17387737311057763,0.14247741313770476,0.991674644785921
82,noise_free,Output1,X2,1.1666666666666665,19,rbf,9,3,0.05790080738212555,0.054822939186595164,-0.31276666635935113
82,noise_free,Output1,X2,1.1666666666666665,20,cubic,9,3,0.028392616481513193,0.028329118785170415,0.9944348467331218
82,noise_free,Output1,X2,1.1666666666666665,20,rbf,9,3,0.04880046116568321,0.048051160920835834,0.9835595330125495
82,noise_free,Output1,X2,1.1666666666666665,21,rbf,9,3,0.09401525303342981,0.09370225916362251,0.9904704317875759
82,noise_free,Output1,X2,1.1666666666666665,22,rbf,9,3,0.06658533703594734,0.059603730765378504,0.9936532166785704
82,noise_free,Output1,X2,1.1666666666666665,23,rbf,9,3,0.28518871615511177,0.24949721195086516,0.9463910775891641
82,noise_free,Output1,X2,1.1666666666666665,24,cubic,9,3,0.03098256669967368,0.03064177597892881,0.9991388215685164
82,noise_free,Output1,X2,1.1666666666666665,24,rbf,9,3,0.048282464039822136,0.047821260608968665,0.9979085994928392
82,noise_free,Output1,X2,1.1666666666666665,25,rbf,9,3,0.13596661565723137,0.10031377429577419,0.9807551570869406
82,noise_free,Output1,X2,1.1666666666666665,26,rbf,9,3,0.13596661565722382,0.10031377429577182,0.9807551570869427
82,noise_free,Output1,X2,1.1666666666666665,27,cubic,9,3,0.1509014285585417,0.14949014948056924,0.9724248591498417
82,noise_free,Output1,X2,1.1666666666666665,27,rbf,9,3,0.0698703336875812,0.06664903175872494,0.9940882416726103
82,noise_free,Output1,X2,1.1666666666666665,28,rbf,9,3,0.16734812849339922,0.12020582499749806,0.9825823346392
82,noise_free,Output1,X2,1.1666666666666665,29,cubic,9,3,0.028392580377697152,0.02832908308455595,0.9944348608863184
82,noise_free,Output1,X2,1.1666666666666665,29,rbf,9,3,0.04880046116568931,0.04805116092084146,0.9835595330125454
82,noise_free,Output1,X2,1.1666666666666665,30,cubic,9,3,0.021331514833097656,0.020818070565847613,0.9988816197577993
82,noise_free,Output1,X2,1.1666666666666665,30,rbf,9,3,0.0355062508158342,0.030184747798599847,0.9969014698648545
82,noise_free,Output1,X2,1.1666666666666665,31,cubic,9,3,0.030374040322053004,0.029654078758409714,0.9963742578806661
82,noise_free,Output1,X2,1.1666666666666665,31,rbf,9,3,0.05822642245521038,0.04714242322796469,0.9866760806429522
82,noise_free,Output1,X2,1.1666666666666665,32,rbf,9,3,0.06233950228146648,0.04996736413024087,0.998475333194182
82,noise_free,Output1,X2,1.1666666666666665,33,rbf,9,3,0.10617046398535969,0.09196382811537622,0.9712863963836256
82,noise_free,Output1,X2,1.1666666666666665,34,rbf,9,3,0.16192506300946324,0.1428073524127247,0.9907257753327423
82,noise_free,Output1,X2,1.1666666666666665,35,cubic,9,3,0.040643207203346396,0.038008656349255134,0.9971301219518401
82,noise_free,Output1,X2,1.1666666666666665,35,rbf,9,3,0.03559634487366438,0.0355696429086659,0.9977986032994436
82,noise_free,Output1,X2,1.1666666666666665,36,rbf,9,3,0.10894861165687345,0.08759427425073163,0.9963580440783404
82,noise_free,Output1,X2,1.1666666666666665,37,rbf,9,3,0.23019004286905392,0.19297798606608638,0.9376015752021157
82,noise_free,Output1,X2,1.1666666666666665,38,rbf,9,3,0.12850586940946235,0.09723568286295341,0.9917166980334544
82,noise_free,Output1,X2,1.1666666666666665,39,rbf,9,3,0.1329601137797611,0.1279389196559443,0.9915516939675751
82,noise_free,Output1,X2,1.5,0,rbf,9,3,0.1089486116568816,0.08759427425073489,0.9963580440783398
82,noise_free,Output1,X2,1.5,1,rbf,9,3,0.11659769007008942,0.07898511752301059,0.9869438163101489
82,noise_free,Output1,X2,1.5,2,cubic,9,3,0.030982564422444153,0.030641774078509876,0.999409298136767
82,noise_free,Output1,X2,1.5,2,rbf,9,3,0.05523458089755239,0.052066854135562814,0.9981226046231244
82,noise_free,Output1,X2,1.5,3,rbf,9,3,0.07594758238145805,0.06882444000946641,0.9690624809925735
82,noise_free,Output1,X2,1.5,4,rbf,9,3,0.04852994523608009,0.03623015186576387,0.9949761736255558
82,noise_free,Output1,X2,1.5,5,cubic,9,3,0.026273938503899058,0.026267800280276088,0.9989492422417185
82,noise_free,Output1,X2,1.5,5,rbf,9,3,0.05183918453965423,0.05077272525534552,0.9959095737236565
82,noise_free,Output1,X2,1.5,6,rbf,9,3,0.06002664267466571,0.05468624644140766,0.9985807543303952
82,noise_free,Output1,X2,1.5,7,rbf,9,3,0.13084750089567698,0.10669449493031961,0.9938364312858862
82,noise_free,Output1,X2,1.5,8,rbf,9,3,0.14538327071463444,0.12715746070064604,0.9916688603346732
82,noise_free,Output1,X2,1.5,9,rbf,9,3,0.04525735733243263,0.03778605990936305,0.9975402079729845
82,noise_free,Output1,X2,1.5,10,rbf,9,3,0.17026704158844785,0.14807074585922,0.9568418079360527
82,noise_free,Output1,X2,1.5,11,rbf,9,3,0.0830568558226041,0.054623769036761693,0.995635430920451
82,noise_free,Output1,X2,1.5,12,rbf,9,3,0.126270793559994,0.11546746331362752,0.9960982338929414
82,noise_free,Output1,X2,1.5,13,cubic,9,3,0.17776629861841564,0.17090672364017623,0.9813262116153785
82,noise_free,Output1,X2,1.5,13,rbf,9,3,0.11672766516926861,0.11351550182597976,0.9919484189182477
82,noise_free,Output1,X2,1.5,14,rbf,9,3,0.08942068527705496,0.06814069465990229,0.9946909934606806
82,noise_free,Output1,X2,1.5,15,cubic,9,3,0.06799401405209271,0.06291933458196845,0.9955940308194842
82,noise_free,Output1,X2,1.5,15,rbf,9,3,0.06268985527323018,0.05261003633154626,0.9962546308576373
82,noise_free,Output1,X2,1.5,16,rbf,9,3,0.03516987965525085,0.03158718391775454,0.9988375683341417
82,noise_free,Output1,X2,1.5,17,rbf,9,3,0.11889223173746707,0.08795115639299105,0.9841441597686006
82,noise_free,Output1,X2,1.5,18,rbf,9,3,0.12982717623399198,0.10812270587832688,0.9912591795747756
82,noise_free,Output1,X2,1.5,19,rbf,9,3,0.10148787873417395,0.07138150099571394,0.9943006016371402
82,noise_free,Output1,X2,1.5,20,rbf,9,3,0.1702670415884215,0.14807074585919752,0.956841807936066
82,noise_free,Output1,X2,1.5,21,rbf,9,3,0.05989447644490026,0.053983139240018296,0.9970561572186462
82,noise_free,Output1,X2,1.5,22,rbf,9,3,0.0759184428734387,0.0714004634377634,0.9973547619134912
82,noise_free,Output1,X2,1.5,23,cubic,9,3,0.06799404537462744,0.06291935011286058,0.9955940267601222
82,noise_free,Output1,X2,1.5,23,rbf,9,3,0.0626898552732382,0.05261003633155692,0.9962546308576363
82,noise_free,Output1,X2,1.5,24,rbf,9,3,0.3391865832085963,0.33164829380116806,0.928803348583414
82,noise_free,Output1,X2,1.5,25,rbf,9,3,0.07329040389220777,0.05915541615512273,0.9865151509004297
82,noise_free,Output1,X2,1.5,26,rbf,9,3,0.06085619280371816,0.05925713784350813,0.997850350498209
82,noise_free,Output1,X2,1.5,27,rbf,9,3,0.1891106311916711,0.16783663508079835,0.974479670826689
82,noise_free,Output1,X2,1.5,28,rbf,9,3,0.1619250630094566,0.14280735241271966,0.9907257753327431
82,noise_free,Output1,X2,1.5,29,rbf,9,3,0.1661435226761129,0.11471566565586915,0.9884596879234813
82,noise_free,Output1,X2,1.5,30,cubic,9,3,0.04075774013425622,0.038172770091718565,0.998000451802675
82,noise_free,Output1,X2,1.5,30,rbf,9,3,0.08780240715133686,0.08381068144372443,0.9907205009872329
82,noise_free,Output1,X2,1.5,31,cubic,9,3,0.026273930826126123,0.026267792830152903,0.9989492428558235
82,noise_free,Output1,X2,1.5,31,rbf,9,3,0.051839184539659,0.05077272525535026,0.9959095737236557
82,noise_free,Output1,X2,1.5,32,rbf,9,3,0.11930145860067458,0.09314737997380185,0.9895375737350728
82,noise_free,Output1,X2,1.5,33,cubic,9,3,0.040643159394121824,0.038008612194753155,0.9971301287035989
82,noise_free,Output1,X2,1.5,33,rbf,9,3,0.03559634487366534,0.035569642908666786,0.9977986032994435
82,noise_free,Output1,X2,1.5,34,cubic,9,3,0.16308118218890094,0.14177776503644793,0.9780081094010166
82,noise_free,Output1,X2,1.5,34,rbf,9,3,0.08859412739421074,0.08361344190869202,0.9935097005587911
82,noise_free,Output1,X2,1.5,35,rbf,9,3,0.10423975224955954,0.07976722981333377,0.9973919326732401
82,noise_free,Output1,X2,1.5,36,rbf,9,3,0.04972008540989296,0.04932356623390562,0.99533557094976
82,noise_free,Output1,X2,1.5,37,rbf,9,3,0.12627079356000462,0.11546746331363167,0.9960982338929407
82,noise_free,Output1,X2,1.5,38,cubic,9,3,0.04642816467661778,0.04474105839002155,0.998563399820554
82,noise_free,Output1,X2,1.5,38,rbf,9,3,0.04889322049045586,0.0444334446340496,0.9984068004595127
82,noise_free,Output1,X2,1.5,39,rbf,9,3,0.16805825906622351,0.12607505606329936,0.9888674343284247
82,noise_free,Output1,X3,2.0,0,rbf,12,4,0.051377327879946325,0.041710986690123075,0.9986424760925284
82,noise_free,Output1,X3,2.0,1,rbf,12,4,0.016213160315580115,0.011863516495197679,0.9998603790691087
82,noise_free,Output1,X3,2.0,2,rbf,12,4,0.016830533544852186,0.012834724610886639,0.9998451649726747
82,noise_free,Output1,X3,2.0,3,rbf,12,4,0.03150845596026623,0.023042487742676476,0.9991998467009253
82,noise_free,Output1,X3,2.0,4,rbf,12,4,0.009664662493558662,0.0075655216181644835,0.9998941837511851
82,noise_free,Output1,X3,2.0,5,rbf,12,4,0.012751086508326728,0.012091802936627039,0.9997182929031322
82,noise_free,Output1,X3,2.0,6,rbf,12,4,0.025633578522249748,0.02142147682400819,0.9993444371587207
82,noise_free,Output1,X3,2.0,7,rbf,12,4,0.02466956247683996,0.021221530957889145,0.9995143293365842
82,noise_free,Output1,X3,2.0,8,cubic,12,4,0.019337182711027797,0.01675203005676329,0.9986972878515624
82,noise_free,Output1,X3,2.0,8,rbf,12,4,0.028349721823424594,0.025617198283952813,0.9971999894656038
82,noise_free,Output1,X3,2.0,9,rbf,12,4,0.021396071285214466,0.015269551877032272,0.9991971606780665
82,noise_free,Output1,X3,2.0,10,cubic,12,4,0.017699328060608636,0.014682978952797354,0.9988722416303306
82,noise_free,Output1,X3,2.0,10,rbf,12,4,0.017094333083396,0.016068637107499617,0.998948021595162
82,noise_free,Output1,X3,2.0,11,cubic,12,4,0.028027754652493343,0.021745741985139122,0.999454697739692
82,noise_free,Output1,X3,2.0,11,rbf,12,4,0.013809002526219229,0.01186710064959784,0.9998676313005909
82,noise_free,Output1,X3,2.0,12,rbf,12,4,0.02430320082359177,0.01869059605212664,0.9992428519692658
82,noise_free,Output1,X3,2.0,13,rbf,12,4,0.0198236466064351,0.014933994005639106,0.9997170565853607
82,noise_free,Output1,X3,2.0,14,rbf,12,4,0.07381989367378713,0.053584563187946355,0.9924788155422748
82,noise_free,Output1,X3,2.0,15,rbf,12,4,0.11639506828695591,0.08215747631607151,0.9919606390795346
82,noise_free,Output1,X3,2.0,16,cubic,12,4,0.08274771257209072,0.06768097672693252,0.9928204284943821
82,noise_free,Output1,X3,2.0,16,rbf,12,4,0.027679473718224504,0.024666302792510253,0.9991966548285988
82,noise_free,Output1,X3,2.0,17,rbf,12,4,0.035719536691743936,0.027033926345086723,0.9994493681815821
82,noise_free,Output1,X3,2.0,18,cubic,12,4,0.08613230682266237,0.06746349779582639,0.9818931610827555
82,noise_free,Output1,X3,2.0,18,rbf,12,4,0.04865394189859597,0.0404613925318138,0.9942224123225905
82,noise_free,Output1,X3,2.0,19,cubic,12,4,0.014587847325331187,0.011380726262251284,0.9998547679540258
82,noise_free,Output1,X3,2.0,19,rbf,12,4,0.015073525684386569,0.01475252584419362,0.9998449364482259
82,noise_free,Output1,X3,2.0,20,cubic,12,4,0.014171432763250596,0.010255903379201459,0.9999089629099314
82,noise_free,Output1,X3,2.0,20,rbf,12,4,0.01282396947206566,0.010775688518272264,0.9999254520342237
82,noise_free,Output1,X3,2.0,21,cubic,12,4,0.02142908585169752,0.01900461982244861,0.9995581806876841
82,noise_free,Output1,X3,2.0,21,rbf,12,4,0.014859219005974483,0.01128104984630629,0.999787563384744
82,noise_free,Output1,X3,2.0,22,cubic,12,4,0.023336816177946685,0.02121812484298946,0.9991830895160151
82,noise_free,Output1,X3,2.0,22,rbf,12,4,0.01795476205281714,0.014730586354292363,0.99951643977944
82,noise_free,Output1,X3,2.0,23,rbf,12,4,0.030449930414623207,0.01921082860655221,0.9994485319192827
82,noise_free,Output1,X3,2.0,24,rbf,12,4,0.09273588625868119,0.07009438251391553,0.9912377922941531
82,noise_free,Output1,X3,2.0,25,rbf,12,4,0.03491486300211601,0.026085902487111623,0.9993079782017698
82,noise_free,Output1,X3,2.0,26,rbf,12,4,0.05387170966060388,0.05164414777378812,0.9744136000824741
82,noise_free,Output1,X3,2.0,27,rbf,12,4,0.08062324613690885,0.06142724681865119,0.9962708544791157
82,noise_free,Output1,X3,2.0,28,rbf,12,4,0.01595747118811173,0.0128243386549034,0.999645526757048
82,noise_free,Output1,X3,2.0,29,rbf,12,4,0.03249654486391333,0.022211637581429633,0.9992796794974697
82,noise_free,Output1,X3,2.0,30,cubic,12,4,0.00781082239697231,0.006019698245495975,0.9999375946371855
82,noise_free,Output1,X3,2.0,30,rbf,12,4,0.024750425614132876,0.020002762383110717,0.9993733951821369
82,noise_free,Output1,X3,2.0,31,rbf,12,4,0.030846863626312407,0.018596969089806903,0.9995001290724475
82,noise_free,Output1,X3,2.0,32,cubic,12,4,0.013961369804248443,0.009641626609083409,0.9998491844050943
82,noise_free,Output1,X3,2.0,32,rbf,12,4,0.014696375386558366,0.01362648299099023,0.9998328868354893
82,noise_free,Output1,X3,2.0,33,rbf,12,4,0.04267983878865495,0.03814192356516477,0.999255517831543
82,noise_free,Output1,X3,2.0,34,cubic,12,4,0.017782075687774023,0.016985699196010673,0.9996726852463
